,Name,URLS
1641,Campomelic dysplasia,/diseases/10027/campomelic-dysplasia
1642,Pierre Robin sequence with pectus excavatum and rib and scapular anomalies,/diseases/10090/pierre-robin-sequence-with-pectus-excavatum-and-rib-and-scapular-anomalies
1643,Camptomelic syndrome long limb type,/diseases/1071/camptomelic-syndrome-long-limb-type
1644,Camptobrachydactyly,/diseases/1062/camptobrachydactyly
1645,Weaver syndrome,/diseases/7878/weaver-syndrome
1646,Camptodactyly vertebral fusion,/diseases/1070/camptodactyly-vertebral-fusion
1647,Camptodactyly-ichthyosis syndrome,/diseases/10134/camptodactyly-ichthyosis-syndrome
1648,Camptodactyly syndrome Guadalajara type 1,/diseases/1067/camptodactyly-syndrome-guadalajara-type-1
1649,Camptodactyly syndrome Guadalajara type 2,/diseases/1068/camptodactyly-syndrome-guadalajara-type-2
1650,Camptodactyly syndrome Guadalajara type 3,/diseases/10573/camptodactyly-syndrome-guadalajara-type-3
1651,Camptodactyly taurinuria,/diseases/1069/camptodactyly-taurinuria
1652,Spondylocamptodactyly,/diseases/4972/spondylocamptodactyly
1653,Tel Hashomer camptodactyly syndrome,/diseases/5128/tel-hashomer-camptodactyly-syndrome
1654,"Camptodactyly, fibrous tissue hyperplasia, and skeletal dysplasia",/diseases/1064/camptodactyly-fibrous-tissue-hyperplasia-and-skeletal-dysplasia
1655,Rozin Hertz Goodman syndrome,/diseases/216/rozin-hertz-goodman-syndrome
1656,"Camptodactyly, tall stature, and hearing loss syndrome",/diseases/10012/camptodactyly-tall-stature-and-hearing-loss-syndrome
1657,Congenital amegakaryocytic thrombocytopenia,/diseases/640/congenital-amegakaryocytic-thrombocytopenia
1658,"Camurati Engelmann disease, type 2",/diseases/8748/camurati-engelmann-disease-type-2
1659,Camurati-Engelmann disease,/diseases/1072/camurati-engelmann-disease
1660,Fallopian tube cancer,/diseases/9162/fallopian-tube-cancer
1661,"Oropharyngeal cancer, adult",/diseases/9358/oropharyngeal-cancer-adult
1662,Pancreatic cancer,/diseases/9364/pancreatic-cancer
1663,Testicular cancer,/diseases/7746/testicular-cancer
1664,"Penile cancer, adult",/diseases/9366/penile-cancer-adult
1665,Supraglottic laryngeal cancer,/diseases/9478/supraglottic-laryngeal-cancer
1666,Noma,/diseases/4001/noma
1667,"Candidiasis familial chronic mucocutaneous, autosomal dominant",/diseases/12314/candidiasis-familial-chronic-mucocutaneous-autosomal-dominant
1668,Candida glabrata,/diseases/8171/candida-glabrata
1669,"Candidiasis familial chronic mucocutaneous, autosomal recessive",/diseases/1077/candidiasis-familial-chronic-mucocutaneous-autosomal-recessive
1670,Chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature,/diseases/10811/chronic-atypical-neutrophilic-dermatosis-with-lipodystrophy-and-elevated-temperature
1671,Leptospirosis,/diseases/7881/leptospirosis
1672,CANOMAD syndrome,/diseases/9778/canomad-syndrome
1673,Cantalamessa Baldini Ambrosi syndrome,/diseases/1078/cantalamessa-baldini-ambrosi-syndrome
1674,Pentalogy of Cantrell,/diseases/7359/pentalogy-of-cantrell
1675,Cantu Sanchez-Corona Fragoso syndrome,/diseases/1081/cantu-sanchez-corona-fragoso-syndrome
1676,Cantu Sanchez-Corona Garcia-Cruz syndrome,/diseases/1082/cantu-sanchez-corona-garcia-cruz-syndrome
1677,Cantu Sanchez-Corona Hernandez syndrome,/diseases/1083/cantu-sanchez-corona-hernandez-syndrome
1678,Cantu syndrome,/diseases/8585/cantu-syndrome
1679,Cap myopathy,/diseases/11915/cap-myopathy
1680,Dentinogenesis imperfecta type 2,/diseases/12796/dentinogenesis-imperfecta-type-2
1681,Dentinogenesis imperfecta ,/diseases/6258/dentinogenesis-imperfecta
1682,North Carolina macular dystrophy,/diseases/9179/north-carolina-macular-dystrophy
1683,Capillary hemangioblastoma,/diseases/8522/capillary-hemangioblastoma
1684,Systemic capillary leak syndrome,/diseases/1084/systemic-capillary-leak-syndrome
1685,Microcystic lymphatic malformation,/diseases/13020/microcystic-lymphatic-malformation
1686,Capillary malformation-arteriovenous malformation syndrome,/diseases/11904/capillary-malformation-arteriovenous-malformation-syndrome
1687,"Cerebellar ataxia, areflexia, pes cavus, optic atrophy and sensorinural hearing loss",/diseases/1188/cerebellar-ataxia-areflexia-pes-cavus-optic-atrophy-and-sensorinural-hearing-loss
1688,Cryopyrin-associated periodic syndrome,/diseases/10927/cryopyrin-associated-periodic-syndrome
1689,Carney complex,/diseases/1119/carney-complex
1690,Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy,/diseases/10424/cerebral-autosomal-recessive-arteriopathy-with-subcortical-infarcts-and-leukoencephalopathy
1691,Carbamoyl phosphate synthetase 1 deficiency,/diseases/7269/carbamoyl-phosphate-synthetase-1-deficiency
1692,DDOST-CDG (CDG-Ir),/diseases/12398/ddost-cdg-cdg-ir
1693,PMM2-CDG (CDG-Ia),/diseases/9826/pmm2-cdg-cdg-ia
1694,DPM1-CDG (CDG-Ie),/diseases/9831/dpm1-cdg-cdg-ie
1695,MPDU1-CDG (CDG-If),/diseases/9832/mpdu1-cdg-cdg-if
1696,MAN1B1-CDG,/diseases/12417/man1b1-cdg
1697,MOGS-CDG (CDG-IIb),/diseases/10767/mogs-cdg-cdg-iib
1698,COG7-CDG (CDG-IIe),/diseases/9842/cog7-cdg-cdg-iie
1699,SLC35A1-CDG (CDG-IIf),/diseases/12409/slc35a1-cdg-cdg-iif
1700,COG1-CDG (CDG-IIg),/diseases/10226/cog1-cdg-cdg-iig
1701,COG8-CDG (CDG-IIh),/diseases/12411/cog8-cdg-cdg-iih
1702,COG5-CDG (CDG-IIi),/diseases/12348/cog5-cdg-cdg-iii
1703,COG4-CDG (CDG-IIj),/diseases/12412/cog4-cdg-cdg-iij
1704,TMEM165-CDG (CDG-IIk),/diseases/12413/tmem165-cdg-cdg-iik
1705,DPAGT1-CDG (CDG-Ij),/diseases/9837/dpagt1-cdg-cdg-ij
1706,DOLK-CDG (CDG-Im),/diseases/12393/dolk-cdg-cdg-im
1707,RFT1-CDG (CDG-In),/diseases/12394/rft1-cdg-cdg-in
1708,DPM3-CDG (CDG-Io),/diseases/12395/dpm3-cdg-cdg-io
1709,DPM2-CDG,/diseases/12416/dpm2-cdg
1710,SSR4-CDG,/diseases/12405/ssr4-cdg
1711,Hyperlipoproteinemia type 4,/diseases/6418/hyperlipoproteinemia-type-4
1712,Glucose-galactose malabsorption,/diseases/6521/glucose-galactose-malabsorption
1713,MPI-CDG (CDG-Ib),/diseases/9830/mpi-cdg-cdg-ib
1714,Congenital disorders of glycosylation,/diseases/10307/congenital-disorders-of-glycosylation
1715,Carbon baby syndrome,/diseases/1089/carbon-baby-syndrome
1716,Graphite Pneumoconiosis,/diseases/8359/graphite-pneumoconiosis
1717,Carbonic anhydrase VA deficiency,/diseases/13201/carbonic-anhydrase-va-deficiency
1718,Carcinoid syndrome,/diseases/5994/carcinoid-syndrome
1719,Carcinoid tumor,/diseases/9316/carcinoid-tumor
1720,Carcinoid tumor childhood,/diseases/9315/carcinoid-tumor-childhood
1721,Carcinoma of the vocal tract,/diseases/5996/carcinoma-of-the-vocal-tract
1722,"Carcinoma of unknown primary site, childhood",/diseases/9392/carcinoma-of-unknown-primary-site-childhood
1723,Carcinoma showing thymus-like differentiation,/diseases/11924/carcinoma-showing-thymus-like-differentiation
1724,Merkel cell carcinoma,/diseases/9266/merkel-cell-carcinoma
1725,Squamous cell carcinoma,/diseases/1091/squamous-cell-carcinoma
1726,Squamous cell carcinoma of the head and neck,/diseases/8503/squamous-cell-carcinoma-of-the-head-and-neck
1727,Malignant mixed Mullerian tumor,/diseases/6966/malignant-mixed-mullerian-tumor
1728,Uterine Carcinosarcoma ,/diseases/12335/uterine-carcinosarcoma
1729,MED13L haploinsufficiency syndrome,/diseases/12999/med13l-haploinsufficiency-syndrome
1730,Cardiac diverticulum,/diseases/1094/cardiac-diverticulum
1731,Cardiac hydatid cysts with intracavitary expansion,/diseases/199/cardiac-hydatid-cysts-with-intracavitary-expansion
1732,Cardiac rupture,/diseases/10468/cardiac-rupture
1733,"Cardiac valvular dysplasia, X-linked",/diseases/1096/cardiac-valvular-dysplasia-x-linked
1734,Cardiac-Valvular Ehlers-Danlos syndrome,/diseases/12613/cardiac-valvular-ehlers-danlos-syndrome
1735,Jervell Lange-Nielsen syndrome,/diseases/3048/jervell-lange-nielsen-syndrome
1736,Cardioauditory syndrome of Sanchez Cascos,/diseases/8519/cardioauditory-syndrome-of-sanchez-cascos
1737,Cardiocranial syndrome,/diseases/8586/cardiocranial-syndrome
1738,Cardioencephalomyopathy,/diseases/10673/cardioencephalomyopathy
1739,Cardiofacial syndrome short limbs,/diseases/1097/cardiofacial-syndrome-short-limbs
1740,Cardiofaciocutaneous syndrome,/diseases/9146/cardiofaciocutaneous-syndrome
1741,Dilated cardiomyopathy with hypergonadotropic hypogonadism,/diseases/3373/dilated-cardiomyopathy-with-hypergonadotropic-hypogonadism
1742,Cardiomelic syndrome Stratton Koehler type,/diseases/1099/cardiomelic-syndrome-stratton-koehler-type
1743,LEOPARD syndrome,/diseases/1100/leopard-syndrome
1744,Sengers syndrome,/diseases/1142/sengers-syndrome
1745,Cardiomyopathy and deafness due to tRNA lysine gene mutation,/diseases/1108/cardiomyopathy-and-deafness-due-to-trna-lysine-gene-mutation
1746,Cardiomyopathy cataract hip spine disease,/diseases/1102/cardiomyopathy-cataract-hip-spine-disease
1747,Cardiomyopathy diabetes deafness,/diseases/1103/cardiomyopathy-diabetes-deafness
1748,Cardiomyopathy dilated with conduction defect type 1,/diseases/1104/cardiomyopathy-dilated-with-conduction-defect-type-1
1749,Cardiomyopathy dilated with conduction defect type 2,/diseases/5644/cardiomyopathy-dilated-with-conduction-defect-type-2
1750,Cardiomyopathy dilated with woolly hair and keratoderma,/diseases/5595/cardiomyopathy-dilated-with-woolly-hair-and-keratoderma
1751,Cardiomyopathy due to anthracyclines,/diseases/1107/cardiomyopathy-due-to-anthracyclines
1752,Familial hypertrophic cardiomyopathy,/diseases/7229/familial-hypertrophic-cardiomyopathy
1753,Cardiomyopathy hypogonadism metabolic anomalies,/diseases/1109/cardiomyopathy-hypogonadism-metabolic-anomalies
1754,Cardiomyopathy spherocytosis,/diseases/1110/cardiomyopathy-spherocytosis
1755,Familial dilated cardiomyopathy,/diseases/2905/familial-dilated-cardiomyopathy
1756,"Cardiomyopathy, fatal fetal, due to myocardial calcification",/diseases/8311/cardiomyopathy-fatal-fetal-due-to-myocardial-calcification
1757,Cardioskeletal syndrome Kuwaiti type,/diseases/2613/cardioskeletal-syndrome-kuwaiti-type
1758,Cardiospasm,/diseases/5999/cardiospasm
1759,"Mitral regurgitation, conductive deafness, and fusion of cervical vertebrae and of carpal and tarsal bones",/diseases/2362/mitral-regurgitation-conductive-deafness-and-fusion-of-cervical-vertebrae-and-of-carpal-and-tarsal-bones
1760,Carey-Fineman-Ziter syndrome,/diseases/3889/carey-fineman-ziter-syndrome
1761,Pectus carinatum,/diseases/9656/pectus-carinatum
1762,Multicentric osteolysis nephropathy,/diseases/3818/multicentric-osteolysis-nephropathy
1763,Carnevale Hernandez Castillo syndrome,/diseases/1117/carnevale-hernandez-castillo-syndrome
1764,Paraganglioma and gastric stromal sarcoma,/diseases/10643/paraganglioma-and-gastric-stromal-sarcoma
1765,Carney triad,/diseases/10924/carney-triad
1766,Primary carnitine deficiency,/diseases/5104/primary-carnitine-deficiency
1767,Carnitine palmitoyl transferase 1 deficiency,/diseases/1120/carnitine-palmitoyl-transferase-1-deficiency
1768,"Carnitine palmitoyltransferase I deficiency , muscle",/diseases/10325/carnitine-palmitoyltransferase-i-deficiency-muscle
1769,Carnitine palmitoyltransferase 2 deficiency,/diseases/1121/carnitine-palmitoyltransferase-2-deficiency
1770,Carnitine-acylcarnitine translocase deficiency,/diseases/1123/carnitine-acylcarnitine-translocase-deficiency
1771,Carnosinemia,/diseases/6001/carnosinemia
1772,Caroli disease,/diseases/6002/caroli-disease
1773,Carotid body tumor,/diseases/10598/carotid-body-tumor
1774,Carotidynia,/diseases/10369/carotidynia
1775,Carpal deformity micrognathia microstomia,/diseases/1125/carpal-deformity-micrognathia-microstomia
1776,Carpo tarsal osteolysis recessive,/diseases/1129/carpo-tarsal-osteolysis-recessive
1777,Carpotarsal osteochondromatosis,/diseases/1128/carpotarsal-osteochondromatosis
1778,Chronic eosinophilic pneumonia (CEP),/diseases/1130/chronic-eosinophilic-pneumonia-cep
1779,Collagenopathy type 2 alpha 1,/diseases/9246/collagenopathy-type-2-alpha-1
1780,Cartilage-hair hypoplasia,/diseases/6996/cartilage-hair-hypoplasia
1781,Metaphyseal dysplasia without hypotrichosis,/diseases/10622/metaphyseal-dysplasia-without-hypotrichosis
1782,Cartilaginous cancer,/diseases/6004/cartilaginous-cancer
1783,Tracheobronchopathia osteoplastica,/diseases/5235/tracheobronchopathia-osteoplastica
1784,Cartwright Nelson Fryns syndrome,/diseases/1132/cartwright-nelson-fryns-syndrome
1785,CASK-Related Disorders,/diseases/12670/cask-related-disorders
1786,"Cataracts, ataxia, short stature, and mental retardation",/diseases/10222/cataracts-ataxia-short-stature-and-mental-retardation
1787,Cassavism,/diseases/10442/cassavism
1788,Cri du chat syndrome,/diseases/6213/cri-du-chat-syndrome
1789,Cat eye syndrome,/diseases/26/cat-eye-syndrome
1790,Catamenial pneumothorax,/diseases/9858/catamenial-pneumothorax
1791,Early-onset anterior polar cataract,/diseases/1140/early-onset-anterior-polar-cataract
1792,"Cataract, congenital, with microcornea or slight microphthalmia",/diseases/8278/cataract-congenital-with-microcornea-or-slight-microphthalmia
1793,Cataract and congenital ichthyosis,/diseases/1145/cataract-and-congenital-ichthyosis
1794,Cataract congenital autosomal dominant,/diseases/1143/cataract-congenital-autosomal-dominant
1795,Cataract congenital Volkmann type,/diseases/1146/cataract-congenital-volkmann-type
1796,Nance-Horan syndrome,/diseases/7161/nance-horan-syndrome
1797,Cataract Hutterite type,/diseases/1150/cataract-hutterite-type
1798,Weleber Hecht Bigley syndrome,/diseases/5553/weleber-hecht-bigley-syndrome
1799,Karandikar Maria Kamble syndrome,/diseases/192/karandikar-maria-kamble-syndrome
1800,Cataract microcornea syndrome,/diseases/1155/cataract-microcornea-syndrome
1801,Cataract skeletal anomalies,/diseases/1158/cataract-skeletal-anomalies
1802,"Cataract, autosomal recessive congenital 2",/diseases/9892/cataract-autosomal-recessive-congenital-2
1803,Cerulean cataract,/diseases/9508/cerulean-cataract
1804,"Cataract, posterior polar, 1",/diseases/10234/cataract-posterior-polar-1
1805,"Cataract, posterior polar, 3",/diseases/10227/cataract-posterior-polar-3
1806,"Cataract, posterior polar, 4",/diseases/10228/cataract-posterior-polar-4
1807,"Cataract, posterior polar, 5",/diseases/10236/cataract-posterior-polar-5
1808,"Cataract, total congenital",/diseases/1159/cataract-total-congenital
1809,Cataract-glaucoma,/diseases/1160/cataract-glaucoma
1810,Martsolf syndrome,/diseases/3406/martsolf-syndrome
1811,Lubinsky syndrome,/diseases/298/lubinsky-syndrome
1812,Wellesley Carmen French syndrome,/diseases/5554/wellesley-carmen-french-syndrome
1813,Slavotinek Pike Mills Hurst syndrome,/diseases/4893/slavotinek-pike-mills-hurst-syndrome
1814,Flynn Aird syndrome,/diseases/2347/flynn-aird-syndrome
1815,Schaap Taylor Baraitser syndrome,/diseases/248/schaap-taylor-baraitser-syndrome
1816,Catastrophic antiphospholipid syndrome,/diseases/9820/catastrophic-antiphospholipid-syndrome
1817,"Presenile dementia, Kraepelin type",/diseases/10032/presenile-dementia-kraepelin-type
1818,Catatrichy,/diseases/10080/catatrichy
1819,Catel Manzke syndrome,/diseases/28/catel-manzke-syndrome
1820,Galactosialidosis,/diseases/3953/galactosialidosis
1821,Neuronal ceroid lipofuscinosis 10 ,/diseases/1218/neuronal-ceroid-lipofuscinosis-10
1822,Cauda equina syndrome,/diseases/10987/cauda-equina-syndrome
1823,Caudal appendage deafness,/diseases/1163/caudal-appendage-deafness
1824,Caudal duplication,/diseases/1164/caudal-duplication
1825,Familial caudal dysgenesis,/diseases/215/familial-caudal-dysgenesis
1826,Sacral defect with anterior meningocele,/diseases/4751/sacral-defect-with-anterior-meningocele
1827,Caudal regression syndrome,/diseases/6007/caudal-regression-syndrome
1828,Keshan disease,/diseases/8761/keshan-disease
1829,Complete atrioventricular canal,/diseases/1454/complete-atrioventricular-canal
1830,Congenital bilateral absence of the vas deferens,/diseases/5461/congenital-bilateral-absence-of-the-vas-deferens
1831,Cerebral cavernous malformation,/diseases/1204/cerebral-cavernous-malformation
1832,Diffuse cavernous hemangioma of the rectum,/diseases/10750/diffuse-cavernous-hemangioma-of-the-rectum
1833,Cavernous lymphangioma,/diseases/6010/cavernous-lymphangioma
1834,"Congenital bile acid synthesis defect, type 2",/diseases/10045/congenital-bile-acid-synthesis-defect-type-2
1835,Corticosteroid-binding globulin deficiency,/diseases/13101/corticosteroid-binding-globulin-deficiency
1836,Corticobasal degeneration,/diseases/46/corticobasal-degeneration
1837,Methylmalonic acidemia with homocystinuria type cblC,/diseases/12128/methylmalonic-acidemia-with-homocystinuria-type-cblc
1838,Methylmalonic acidemia with homocystinuria type cblD,/diseases/3582/methylmalonic-acidemia-with-homocystinuria-type-cbld
1839,Methylcobalamin deficiency cbl G type,/diseases/3577/methylcobalamin-deficiency-cbl-g-type
1840,Methylmalonic acidemia with homocystinuria type cblJ,/diseases/12621/methylmalonic-acidemia-with-homocystinuria-type-cblj
1841,Charles Bonnet syndrome,/diseases/10343/charles-bonnet-syndrome
1842,Homocystinuria due to CBS deficiency,/diseases/6667/homocystinuria-due-to-cbs-deficiency
1843,Chondrocalcinosis 1,/diseases/6048/chondrocalcinosis-1
1844,Central core disease,/diseases/6014/central-core-disease
1845,Congenital cystic eye,/diseases/10617/congenital-cystic-eye
1846,Ccge syndrome,/diseases/1167/ccge-syndrome
1847,Congenital central hypoventilation syndrome,/diseases/8535/congenital-central-hypoventilation-syndrome
1848,Cerebro-costo-mandibular syndrome,/diseases/6026/cerebro-costo-mandibular-syndrome
1849,Cutaneous collagenous vasculopathy,/diseases/12428/cutaneous-collagenous-vasculopathy
