,Name,URLS
1086,Congenital hypomyelination neuropathy,/diseases/6170/congenital-hypomyelination-neuropathy
1087,DOOR syndrome,/diseases/1685/door-syndrome
1088,Petit-Fryns syndrome,/diseases/4299/petit-fryns-syndrome
1089,"Renal tubular acidosis, distal, autosomal recessive",/diseases/4669/renal-tubular-acidosis-distal-autosomal-recessive
1090,Dyskeratosis congenita autosomal recessive,/diseases/6300/dyskeratosis-congenita-autosomal-recessive
1091,Severe generalized recessive dystrophic epidermolysis bullosa,/diseases/6308/severe-generalized-recessive-dystrophic-epidermolysis-bullosa
1092,Recessive dystrophic epidermolysis bullosa-generalized other,/diseases/12794/recessive-dystrophic-epidermolysis-bullosa-generalized-other
1093,Autosomal recessive early-onset inflammatory bowel disease,/diseases/13016/autosomal-recessive-early-onset-inflammatory-bowel-disease
1094,Bustos Simosa Pinto Cisternas syndrome,/diseases/1045/bustos-simosa-pinto-cisternas-syndrome
1095,MYH-associated polyposis,/diseases/10805/myh-associated-polyposis
1096,Cleidocranial dysplasia recessive form,/diseases/10623/cleidocranial-dysplasia-recessive-form
1097,"Pachygyria, frontotemporal",/diseases/10003/pachygyria-frontotemporal
1098,Autosomal recessive protein C deficiency,/diseases/13041/autosomal-recessive-protein-c-deficiency
1099,Autosomal recessive intellectual disability 58,/diseases/13361/autosomal-recessive-intellectual-disability-58
1100,Autosomal recessive intermediate Charcot-Marie-Tooth disease ,/diseases/12452/autosomal-recessive-intermediate-charcot-marie-tooth-disease
1101,"Ectopia lentis, isolated autosomal recessive",/diseases/2060/ectopia-lentis-isolated-autosomal-recessive
1102,Autosomal recessive juvenile Parkinson disease,/diseases/9642/autosomal-recessive-juvenile-parkinson-disease
1103,Greenberg dysplasia,/diseases/8754/greenberg-dysplasia
1104,Limb-girdle muscular dystrophy type 2I,/diseases/12533/limb-girdle-muscular-dystrophy-type-2i
1105,Limb-girdle muscular dystrophy type 1A,/diseases/10229/limb-girdle-muscular-dystrophy-type-1a
1106,Frank Ter Haar syndrome,/diseases/5138/frank-ter-haar-syndrome
1107,Hereditary methemoglobinemia,/diseases/2659/hereditary-methemoglobinemia
1108,NADH cytochrome B5 reductase deficiency,/diseases/3909/nadh-cytochrome-b5-reductase-deficiency
1109,Multiple epiphyseal dysplasia 4,/diseases/9793/multiple-epiphyseal-dysplasia-4
1110,Multiple pterygium syndrome Escobar type,/diseases/7111/multiple-pterygium-syndrome-escobar-type
1111,Autosomal recessive nonsyndromic congenital nuclear cataract,/diseases/9492/autosomal-recessive-nonsyndromic-congenital-nuclear-cataract
1112,MED23,/diseases/12233/med23
1113,Noonan syndrome,/diseases/10955/noonan-syndrome
1114,OPA3 defect,/diseases/5663/opa3-defect
1115,"Autosomal recessive optic atrophy, hearing loss, and peripheral neuropathy",/diseases/10971/autosomal-recessive-optic-atrophy-hearing-loss-and-peripheral-neuropathy
1116,Osteopetrosis autosomal recessive 7,/diseases/10106/osteopetrosis-autosomal-recessive-7
1117,Osteopetrosis autosomal recessive 1,/diseases/2579/osteopetrosis-autosomal-recessive-1
1118,Osteopetrosis autosomal recessive 2,/diseases/4157/osteopetrosis-autosomal-recessive-2
1119,Osteopetrosis autosomal recessive 3,/diseases/4154/osteopetrosis-autosomal-recessive-3
1120,Osteopetrosis autosomal recessive 4,/diseases/5993/osteopetrosis-autosomal-recessive-4
1121,Osteopetrosis autosomal recessive 5,/diseases/4153/osteopetrosis-autosomal-recessive-5
1122,Osteopetrosis autosomal recessive 6,/diseases/4156/osteopetrosis-autosomal-recessive-6
1123,Autosomal recessive palmoplantar keratoderma and congenital alopecia,/diseases/1139/autosomal-recessive-palmoplantar-keratoderma-and-congenital-alopecia
1124,Parkinson disease type 9,/diseases/9174/parkinson-disease-type-9
1125,Autosomal recessive primary microcephaly,/diseases/12117/autosomal-recessive-primary-microcephaly
1126,Autosomal recessive pseudohypoaldosteronism type 1,/diseases/4552/autosomal-recessive-pseudohypoaldosteronism-type-1
1127,Pendred syndrome,/diseases/4271/pendred-syndrome
1128,Deafness oligodontia syndrome,/diseases/1698/deafness-oligodontia-syndrome
1129,Autosomal recessive spastic ataxia 4,/diseases/10992/autosomal-recessive-spastic-ataxia-4
1130,Spastic paraplegia 5A,/diseases/4926/spastic-paraplegia-5a
1131,Spastic paraplegia 11,/diseases/4919/spastic-paraplegia-11
1132,Troyer syndrome,/diseases/5372/troyer-syndrome
1133,Spastic paraplegia 23,/diseases/336/spastic-paraplegia-23
1134,Spastic paraplegia 32,/diseases/12749/spastic-paraplegia-32
1135,Irons Bhan syndrome,/diseases/284/irons-bhan-syndrome
1136,Dermatoosteolysis Kirghizian type,/diseases/1814/dermatoosteolysis-kirghizian-type
1137,Protein C deficiency,/diseases/4521/protein-c-deficiency
1138,16p11.2 duplication,/diseases/12388/16p112-duplication
1139,Dieterich's disease,/diseases/204/dieterichs-disease
1140,Corneal dystrophy Avellino type,/diseases/9278/corneal-dystrophy-avellino-type
1141,Axenfeld-Rieger syndrome,/diseases/5701/axenfeld-rieger-syndrome
1142,Axial mesodermal dysplasia spectrum,/diseases/213/axial-mesodermal-dysplasia-spectrum
1143,Osteomesopyknosis,/diseases/391/osteomesopyknosis
1144,Axial spondylometaphyseal dysplasia,/diseases/8720/axial-spondylometaphyseal-dysplasia
1145,Keratoderma palmoplantar spastic paralysis,/diseases/3095/keratoderma-palmoplantar-spastic-paralysis
1146,Posterior column ataxia with retinitis pigmentosa,/diseases/9898/posterior-column-ataxia-with-retinitis-pigmentosa
1147,Ayazi syndrome,/diseases/369/ayazi-syndrome
1148,Young syndrome,/diseases/341/young-syndrome
1149,Spinocerebellar ataxia 3,/diseases/6801/spinocerebellar-ataxia-3
1150,Pinta,/diseases/7397/pinta
1151,Indolent B cell lymphoma,/diseases/10482/indolent-b-cell-lymphoma
1152,B cell prolymphocytic leukemia,/diseases/8223/b-cell-prolymphocytic-leukemia
1153,Balantidiasis,/diseases/809/balantidiasis
1154,Melioidosis,/diseases/9546/melioidosis
1155,Tay-Sachs disease,/diseases/7737/tay-sachs-disease
1156,B4GALT1-CDG (CDG-IId),/diseases/9841/b4galt1-cdg-cdg-iid
1157,Babesiosis,/diseases/5878/babesiosis
1158,Baby rattle pelvic dysplasia,/diseases/9289/baby-rattle-pelvic-dysplasia
1159,Benign angiitis of the central nervous system,/diseases/8704/benign-angiitis-of-the-central-nervous-system
1160,Bacterial meningitis,/diseases/5881/bacterial-meningitis
1161,Staphylococcal toxic shock syndrome,/diseases/9560/staphylococcal-toxic-shock-syndrome
1162,Brainstem auditory evoked responses,/diseases/805/brainstem-auditory-evoked-responses
1163,Baetz-Greenwalt syndrome,/diseases/9216/baetz-greenwalt-syndrome
1164,Bagatelle Cassidy syndrome,/diseases/398/bagatelle-cassidy-syndrome
1165,Spastic paraplegia facial cutaneous lesions,/diseases/806/spastic-paraplegia-facial-cutaneous-lesions
1166,Bain type of X-linked syndromic intellectual disability,/diseases/13442/bain-type-of-x-linked-syndromic-intellectual-disability
1167,Baker Vinters syndrome,/diseases/808/baker-vinters-syndrome
1168,"Fructose-1,6-bisphosphatase deficiency",/diseases/2400/fructose-16-bisphosphatase-deficiency
1169,Microtia eye coloboma and imperforation of the nasolacrimal duct,/diseases/10300/microtia-eye-coloboma-and-imperforation-of-the-nasolacrimal-duct
1170,Brachydactyly types B and E combined,/diseases/959/brachydactyly-types-b-and-e-combined
1171,Baller-Gerold syndrome,/diseases/1602/baller-gerold-syndrome
1172,Maternally inherited diabetes and deafness,/diseases/4003/maternally-inherited-diabetes-and-deafness
1173,Tumefactive multiple sclerosis,/diseases/5885/tumefactive-multiple-sclerosis
1174,Bamforth syndrome,/diseases/414/bamforth-syndrome
1175,Lymphatic filariasis,/diseases/3321/lymphatic-filariasis
1176,Congenital intrauterine infection-like syndrome,/diseases/12426/congenital-intrauterine-infection-like-syndrome
1177,Bangstad syndrome,/diseases/812/bangstad-syndrome
1178,Banki syndrome,/diseases/813/banki-syndrome
1179,Bannayan-Riley-Ruvalcaba syndrome,/diseases/5887/bannayan-riley-ruvalcaba-syndrome
1180,Banti's syndrome,/diseases/5888/bantis-syndrome
1181,BAP1 tumor predisposition syndrome,/diseases/13219/bap1-tumor-predisposition-syndrome
1182,Baraitser Brett Piesowicz syndrome,/diseases/815/baraitser-brett-piesowicz-syndrome
1183,Baraitser Rodeck Garner syndrome,/diseases/817/baraitser-rodeck-garner-syndrome
1184,Orofaciodigital syndrome 4,/diseases/816/orofaciodigital-syndrome-4
1185,Baraitser-Winter syndrome,/diseases/5279/baraitser-winter-syndrome
1186,Barakat syndrome,/diseases/2911/barakat-syndrome
1187,Barber Say syndrome,/diseases/819/barber-say-syndrome
1188,Bardet-Biedl syndrome 2,/diseases/821/bardet-biedl-syndrome-2
1189,Bardet-Biedl syndrome 12,/diseases/10211/bardet-biedl-syndrome-12
1190,Bardet-Biedl syndrome 10,/diseases/10209/bardet-biedl-syndrome-10
1191,Bardet-Biedl syndrome 11,/diseases/10210/bardet-biedl-syndrome-11
1192,Bardet-Biedl syndrome,/diseases/6866/bardet-biedl-syndrome
1193,Bardet-Biedl syndrome 1,/diseases/820/bardet-biedl-syndrome-1
1194,Bardet-Biedl syndrome 3,/diseases/822/bardet-biedl-syndrome-3
1195,Bardet-Biedl syndrome 4,/diseases/823/bardet-biedl-syndrome-4
1196,Bardet-Biedl syndrome 5,/diseases/10204/bardet-biedl-syndrome-5
1197,Bardet-Biedl syndrome 6,/diseases/10205/bardet-biedl-syndrome-6
1198,Bardet-Biedl syndrome 7,/diseases/10206/bardet-biedl-syndrome-7
1199,Bardet-Biedl syndrome 8,/diseases/10207/bardet-biedl-syndrome-8
1200,Bardet-Biedl syndrome 9,/diseases/10208/bardet-biedl-syndrome-9
1201,Bare lymphocyte syndrome,/diseases/8427/bare-lymphocyte-syndrome
1202,Bare lymphocyte syndrome 2,/diseases/824/bare-lymphocyte-syndrome-2
1203,Baritosis,/diseases/8371/baritosis
1204,"Mitral valve prolapse, familial, X-linked",/diseases/3688/mitral-valve-prolapse-familial-x-linked
1205,Barnicoat Baraitser syndrome,/diseases/825/barnicoat-baraitser-syndrome
1206,Baroreflex failure,/diseases/10664/baroreflex-failure
1207,Barrett esophagus,/diseases/20/barrett-esophagus
1208,Barth syndrome,/diseases/5890/barth-syndrome
1209,Cat scratch disease,/diseases/27/cat-scratch-disease
1210,"Knuckle pads, leuconychia and sensorineural deafness",/diseases/3125/knuckle-pads-leuconychia-and-sensorineural-deafness
1211,"Popliteal pterygium syndrome, Bartsocas-Papas type",/diseases/4436/popliteal-pterygium-syndrome-bartsocas-papas-type
1212,Bartter syndrome,/diseases/5893/bartter-syndrome
1213,Bartter syndrome antenatal type 2,/diseases/9658/bartter-syndrome-antenatal-type-2
1214,Bartter syndrome type 3,/diseases/9659/bartter-syndrome-type-3
1215,Bartter syndrome type 4,/diseases/10508/bartter-syndrome-type-4
1216,"Basal cell carcinoma, infundibulocystic",/diseases/9788/basal-cell-carcinoma-infundibulocystic
1217,"Basal cell carcinoma, multiple",/diseases/9303/basal-cell-carcinoma-multiple
1218,Basal cell nevus anodontia abnormal bone mineralization,/diseases/831/basal-cell-nevus-anodontia-abnormal-bone-mineralization
1219,Nevoid basal cell carcinoma syndrome,/diseases/7166/nevoid-basal-cell-carcinoma-syndrome
1220,Seborrheic keratosis,/diseases/3108/seborrheic-keratosis
1221,Neuroferritinopathy,/diseases/10686/neuroferritinopathy
1222,Early-onset parkinsonism-intellectual disability syndrome,/diseases/3203/early-onset-parkinsonism-intellectual-disability-syndrome
1223,Basaloid follicular hamartoma,/diseases/2354/basaloid-follicular-hamartoma
1224,Basaran Yilmaz syndrome,/diseases/833/basaran-yilmaz-syndrome
1225,"Congenital bile acid synthesis defect, type 1",/diseases/9813/congenital-bile-acid-synthesis-defect-type-1
1226,Graves' disease,/diseases/6549/graves-disease
1227,Basedow's coma,/diseases/8177/basedows-coma
1228,Migraine with brainstem aura,/diseases/5896/migraine-with-brainstem-aura
1229,Primary basilar impression,/diseases/1037/primary-basilar-impression
1230,Bassoe syndrome,/diseases/835/bassoe-syndrome
1231,Giant congenital nevus,/diseases/2469/giant-congenital-nevus
1232,Battaglia-Neri syndrome,/diseases/836/battaglia-neri-syndrome
1233,Neuronal ceroid lipofuscinosis,/diseases/10739/neuronal-ceroid-lipofuscinosis
1234,Myopathy congenital,/diseases/5898/myopathy-congenital
1235,Baylisascaris infection ,/diseases/12654/baylisascaris-infection
1236,Bazex-Dupre-Christol syndrome,/diseases/838/bazex-dupre-christol-syndrome
1237,Opitz G/BBB syndrome,/diseases/193/opitz-gbbb-syndrome
1238,Biotin-thiamine-responsive basal ganglia disease,/diseases/10237/biotin-thiamine-responsive-basal-ganglia-disease
1239,Bietti crystalline corneoretinal dystrophy,/diseases/10050/bietti-crystalline-corneoretinal-dystrophy
1240,Ectropion inferior cleft lip and or palate,/diseases/2071/ectropion-inferior-cleft-lip-and-or-palate
1241,BENTA disease,/diseases/13339/benta-disease
1242,B-cell lymphoma,/diseases/5877/b-cell-lymphoma
1243,Epidermolytic ichthyosis,/diseases/1039/epidermolytic-ichthyosis
1244,Maple syrup urine disease,/diseases/3228/maple-syrup-urine-disease
1245,Hailey-Hailey disease,/diseases/6559/hailey-hailey-disease
1246,Behçet disease,/diseases/848/behcet-disease
1247,Intellectual disability - athetosis - microphthalmia,/diseases/3482/intellectual-disability---athetosis---microphthalmia
1248,Bd syndrome,/diseases/841/bd-syndrome
1249,Brachydactyly type A1,/diseases/978/brachydactyly-type-a1
1250,Brachydactyly type A2,/diseases/979/brachydactyly-type-a2
1251,Brachydactyly type A3,/diseases/963/brachydactyly-type-a3
1252,Brachydactyly type A4,/diseases/990/brachydactyly-type-a4
1253,Brachydactyly type A6,/diseases/983/brachydactyly-type-a6
1254,Brachydactyly type C,/diseases/986/brachydactyly-type-c
1255,Collecting duct carcinoma,/diseases/9573/collecting-duct-carcinoma
1256,Diaphyseal medullary stenosis with malignant fibrous histiocytoma,/diseases/10072/diaphyseal-medullary-stenosis-with-malignant-fibrous-histiocytoma
1257,Glycoprotein VI deficiency,/diseases/13293/glycoprotein-vi-deficiency
1258,Blue rubber bleb nevus syndrome,/diseases/5940/blue-rubber-bleb-nevus-syndrome
1259,Beare-Stevenson cutis gyrata syndrome,/diseases/332/beare-stevenson-cutis-gyrata-syndrome
1260,Benign essential blepharospasm,/diseases/5909/benign-essential-blepharospasm
1261,Becker muscular dystrophy,/diseases/5900/becker-muscular-dystrophy
1262,Becker's nevus,/diseases/5901/beckers-nevus
1263,Becker nevus syndrome,/diseases/3856/becker-nevus-syndrome
1264,Beckwith-Wiedemann syndrome,/diseases/3343/beckwith-wiedemann-syndrome
1265,Bednar tumor,/diseases/9624/bednar-tumor
1266,Mousa Al din Al Nassar syndrome,/diseases/3795/mousa-al-din-al-nassar-syndrome
1267,Exstrophy-epispadias complex,/diseases/2207/exstrophy-epispadias-complex
1268,Beemer Ertbruggen syndrome,/diseases/846/beemer-ertbruggen-syndrome
1269,Short rib-polydactyly syndrome type 4,/diseases/4832/short-rib-polydactyly-syndrome-type-4
1270,Cataract ataxia deafness,/diseases/1141/cataract-ataxia-deafness
1271,Behr syndrome,/diseases/849/behr-syndrome
1272,Oculo-cerebral dysplasia,/diseases/4021/oculo-cerebral-dysplasia
1273,Bejel,/diseases/5905/bejel
1274,Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome,/diseases/9811/intellectual-disability-dysmorphism-hypogonadism-diabetes-mellitus-syndrome
1275,Metaphyseal acroscyphodysplasia,/diseases/3519/metaphyseal-acroscyphodysplasia
1276,Thoraco limb dysplasia Rivera type,/diseases/5182/thoraco-limb-dysplasia-rivera-type
1277,Corpus callosum agenesis double urinary collecting,/diseases/1536/corpus-callosum-agenesis-double-urinary-collecting
1278,Benallegue Lacete syndrome,/diseases/853/benallegue-lacete-syndrome
1279,Hemifacial hyperplasia strabismus,/diseases/2633/hemifacial-hyperplasia-strabismus
1280,Morel's ear,/diseases/8267/morels-ear
1281,Benign autosomal dominant myopathy,/diseases/855/benign-autosomal-dominant-myopathy
1282,Lymphocytic infiltrate of Jessner,/diseases/6940/lymphocytic-infiltrate-of-jessner
1283,Benign multicystic peritoneal mesothelioma,/diseases/10777/benign-multicystic-peritoneal-mesothelioma
1284,Benign eccrine spiradenoma,/diseases/8649/benign-eccrine-spiradenoma
1285,Benign rolandic epilepsy (BRE),/diseases/10287/benign-rolandic-epilepsy-bre
1286,Thin basement membrane nephropathy,/diseases/5911/thin-basement-membrane-nephropathy
1287,Essential tremor,/diseases/5910/essential-tremor
1288,Benign familial neonatal-infantile seizures,/diseases/1518/benign-familial-neonatal-infantile-seizures
1289,"Convulsions, benign familial infantile, 1",/diseases/856/convulsions-benign-familial-infantile-1
1290,Benign familial infantile epilepsy,/diseases/857/benign-familial-infantile-epilepsy
1291,"Macrocephaly, benign familial",/diseases/147/macrocephaly-benign-familial
1292,Benign familial neonatal epilepsy,/diseases/2159/benign-familial-neonatal-epilepsy
1293,Monomelic amyotrophy,/diseases/9697/monomelic-amyotrophy
1294,Benign hereditary chorea,/diseases/1305/benign-hereditary-chorea
1295,Tièche-Jadassohn nevus,/diseases/8452/tieche-jadassohn-nevus
1296,Benign metastasizing leiomyoma,/diseases/10776/benign-metastasizing-leiomyoma
1297,Geographic tongue,/diseases/6493/geographic-tongue
1298,Cicatricial pemphigoid,/diseases/5913/cicatricial-pemphigoid
1299,"Epilepsy, benign occipital",/diseases/2170/epilepsy-benign-occipital
1300,Familial Mediterranean fever,/diseases/6421/familial-mediterranean-fever
